phantom,TR,TE,CNR_WM_GM,noise_std_est,J
2,3200,70,8.571746755673432,0.019974495500337933,4.475746755673432
2,3200,75,8.415640841212518,0.02005722475495724,4.319640841212518
2,3200,80,8.289759345248072,0.019981274569351698,4.193759345248072
2,3200,85,8.11517631466884,0.020029142302790383,4.01917631466884
2,3200,90,7.9107184045630845,0.02008017928394408,3.8147184045630844
2,3200,95,7.784798022903843,0.019932356328290744,3.6887980229038426
2,3200,100,7.610443004780442,0.01990871267675206,3.514443004780442
2,3200,105,7.412983764015675,0.019975354429862882,3.316983764015675
2,3200,110,7.249231727540578,0.019964676716260628,3.153231727540578
2,3200,115,7.025795505456368,0.02002778817239637,2.929795505456368
2,3200,120,6.844478558047207,0.02002365127825419,2.748478558047207
2,3200,125,6.662713054901849,0.02003995336002418,2.5667130549018493
2,3200,130,6.492012378928849,0.020029931092131713,2.396012378928849
2,3200,135,6.321706183802367,0.020009237227561368,2.225706183802367
2,3200,140,6.142815830781192,0.019981102969511957,2.046815830781192
2,3200,145,5.918561917643912,0.020089776746801423,1.8225619176439123
2,3200,150,5.80239069410113,0.019943562062159054,1.7063906941011302
2,3200,155,5.588711426710481,0.01999508759269891,1.492711426710481
2,3200,160,5.425775639598109,0.02006699205554086,1.3297756395981093
2,3200,165,5.295939852743135,0.019936397479168824,1.1999398527431353
2,3200,170,5.071829574650947,0.02005704240914567,0.9758295746509473
2,3200,175,4.95020441665017,0.019964896838600404,0.8542044166501697
2,3200,180,4.821402283070535,0.019858056703815553,0.7254022830705349
2,3200,185,4.574196609698393,0.020112637062088563,0.4781966096983927
2,3200,190,4.467710860520026,0.019993488497609988,0.3717108605200261
2,3200,195,4.301619584976605,0.020157274791807553,0.20561958497660449
2,3200,200,4.163448056894937,0.01999627545231583,0.06744805689493649
2,3300,10,9.217033213364186,0.01995770423572029,4.9930332133641855
2,3300,15,9.324315261303076,0.01998798889510926,5.100315261303075
2,3300,20,9.309997713686517,0.020164035843510186,5.085997713686517
2,3300,25,9.411170675879957,0.019958097745912836,5.1871706758799565
2,3300,30,9.398715418213827,0.02001327248377832,5.174715418213827
2,3300,35,9.425039839646931,0.01986552039978742,5.201039839646931
2,3300,40,9.371466964149407,0.019891108154393686,5.147466964149407
2,3300,45,9.304037557879795,0.019917394678066667,5.080037557879795
2,3300,50,9.132532780641297,0.020021391472618513,4.908532780641297
2,3300,55,9.031162227055102,0.02000789755742783,4.807162227055102
2,3300,60,8.961484859225104,0.020012003001842353,4.737484859225104
2,3300,65,8.80360198423755,0.02000192630154653,4.57960198423755
2,3300,70,8.65208139335677,0.02001115451436726,4.42808139335677
2,3300,75,8.496290284558391,0.020061882429139522,4.272290284558391
2,3300,80,8.368569276301761,0.019981959402733743,4.144569276301761
2,3300,85,8.225560630062356,0.019893074140069574,4.001560630062356
2,3300,90,7.994218696785622,0.02007028305049334,3.770218696785622
2,3300,95,7.83608816976592,0.019966357240249335,3.6120881697659195
2,3300,100,7.6878766030365275,0.019943290786388866,3.4638766030365273
2,3300,105,7.528738794364549,0.019947771997161273,3.3047387943645488
2,3300,110,7.333202837060181,0.019943730684169096,3.109202837060181
2,3300,115,7.1025352382544975,0.019988762554216485,2.8785352382544973
2,3300,120,6.9119756793207685,0.020043642112011224,2.6879756793207683
2,3300,125,6.702278029458435,0.020173084783490815,2.4782780294584352
2,3300,130,6.534441658256383,0.020028476666351862,2.3104416582563827
2,3300,135,6.397973342635644,0.019902068285107544,2.1739733426356436
2,3300,140,6.211679521658122,0.019968575253243873,1.987679521658122
2,3300,145,6.051932057553487,0.019882014506883948,1.827932057553487
2,3300,150,5.827826994195238,0.01997725017133386,1.6038269941952379
2,3300,155,5.700839768172974,0.019925420915138783,1.4768397681729741
2,3300,160,5.482140556855262,0.020011784962275906,1.2581405568552615
2,3300,165,5.303298363730194,0.019949949433517637,1.079298363730194
2,3300,170,5.095815960857753,0.020149920243847142,0.8718159608577531
2,3300,175,4.978287778864437,0.020007045364386064,0.7542877788644367
2,3300,180,4.849158428291096,0.019862566468095224,0.6251584282910958
2,3300,185,4.654808842417005,0.020031796304994916,0.43080884241700446
2,3300,190,4.4986741833037245,0.02001128179170375,0.2746741833037243
2,3300,195,4.340329889143517,0.01999783456296463,0.1163298891435165
2,3300,200,4.19428363595362,0.02003785185660534,-0.029716364046380228
2,3400,10,9.305479440933189,0.020070569138067037,4.953479440933188
2,3400,15,9.459330108136403,0.019981791702866715,5.107330108136402
2,3400,20,9.50440235146125,0.019985174729041832,5.15240235146125
2,3400,25,9.484733151325958,0.02005200669612196,5.132733151325958
2,3400,30,9.52863814490188,0.019950435084158988,5.1766381449018795
2,3400,35,9.485749300543661,0.019983237755282757,5.133749300543661
2,3400,40,9.452998954762512,0.01990670951917502,5.100998954762511
2,3400,45,9.302400767880451,0.020039642739965016,4.950400767880451
2,3400,50,9.243715767617836,0.020056357862677256,4.8917157676178356
2,3400,55,9.21843010211162,0.01991077802228434,4.86643010211162
2,3400,60,9.000515035858482,0.020063661677146766,4.648515035858482
2,3400,65,8.896746054434404,0.019981125444423424,4.544746054434404
2,3400,70,8.719121139119183,0.02004900847030688,4.367121139119183
2,3400,75,8.58589753456331,0.019982863338249446,4.23389753456331
2,3400,80,8.537587026989263,0.01980158066513116,4.185587026989262
2,3400,85,8.253107872326146,0.019957600188093765,3.901107872326145
2,3400,90,8.043113107390047,0.02007000676239069,3.6911131073900467
2,3400,95,7.972719621950177,0.019876035681136866,3.620719621950177
2,3400,100,7.716437249271904,0.020057761852282953,3.364437249271904
2,3400,105,7.52669940189787,0.020066304617873405,3.17469940189787
2,3400,110,7.40245937186636,0.019842707029842848,3.05045937186636
2,3400,115,7.134565826524219,0.020071606652431916,2.782565826524219
2,3400,120,6.926790574803948,0.020103738051087495,2.5747905748039477
2,3400,125,6.82208615666956,0.02000497759265527,2.4700861566695593
2,3400,130,6.586068232283696,0.020094677002267157,2.234068232283696
2,3400,135,6.407099145929561,0.0200074409117156,2.055099145929561
2,3400,140,6.242051465188301,0.019936507382363505,1.890051465188301
2,3400,145,6.068557367610606,0.019883162427753523,1.7165573676106058
2,3400,150,5.857933339432486,0.02001205841539173,1.5059333394324854
2,3400,155,5.661729025324197,0.020098612745722486,1.3097290253241969
2,3400,160,5.499663433344778,0.02001141148759214,1.1476634333447775
2,3400,165,5.368978528638011,0.019911110723578998,1.0169785286380106
2,3400,170,5.173509388681494,0.01996487993186724,0.8215093886814939
2,3400,175,5.017175528647149,0.01997972021837072,0.6651755286471488
2,3400,180,4.836229131692932,0.02002408927534859,0.48422913169293125
2,3400,185,4.688494471356679,0.020049873055782635,0.3364944713566791
2,3400,190,4.512082415584299,0.020025276112737488,0.1600824155842986
2,3400,195,4.33885584917552,0.020079698589439716,-0.013144150824480505
2,3400,200,4.256507157239862,0.01980406614229072,-0.09549284276013825
2,3500,10,9.315892917657445,0.020204963251399654,4.835892917657445
2,3500,15,9.516300841627036,0.019997911990163878,5.036300841627035
2,3500,20,9.607797688256113,0.019981085016602784,5.127797688256113
2,3500,25,9.621077656496713,0.01995901142646527,5.141077656496712
2,3500,30,9.613783689932923,0.01998710694813671,5.133783689932923
2,3500,35,9.650034048558464,0.019857946419497327,5.170034048558463
2,3500,40,9.515998662181905,0.020003511708612115,5.035998662181905
2,3500,45,9.430759642427107,0.020024169508247553,4.950759642427107
2,3500,50,9.308744485626253,0.020046679744203478,4.8287444856262525
2,3500,55,9.22275020297975,0.02000261267301754,4.7427502029797495
2,3500,60,9.13420787129771,0.019906445759526697,4.654207871297709
2,3500,65,8.975826482325148,0.019960110864587835,4.495826482325148
2,3500,70,8.87232434934543,0.019902997682310786,4.392324349345429
2,3500,75,8.65922909916675,0.020001744102008757,4.179229099166749
2,3500,80,8.498047066093594,0.020019634836125424,4.018047066093594
2,3500,85,8.27898077617638,0.020112846695901413,3.7989807761763803
2,3500,90,8.195884906252086,0.019920240970040484,3.715884906252086
2,3500,95,7.941312177930682,0.020025994773772416,3.4613121779306812
2,3500,100,7.781554196073863,0.020057332260042433,3.3015541960738624
2,3500,105,7.580278202503635,0.020112322574628427,3.1002782025036346
2,3500,110,7.382233549634271,0.020035934484279004,2.9022335496342704
2,3500,115,7.1575645116300475,0.020142147711257816,2.677564511630047
2,3500,120,7.07132556968544,0.0199146093400479,2.5913255696854396
2,3500,125,6.864629521222308,0.01992848376350296,2.3846295212223074
2,3500,130,6.618075261950787,0.02000667177291981,2.138075261950787
2,3500,135,6.489640105115146,0.019883748543257404,2.009640105115146
2,3500,140,6.228549972350429,0.02007804553224607,1.7485499723504283
2,3500,145,6.046891232410708,0.02010055830733382,1.5668912324107076
2,3500,150,5.931676313561325,0.019865026712632544,1.4516763135613244
2,3500,155,5.692372593569791,0.020151491166234485,1.2123725935697909
2,3500,160,5.57088002021321,0.019968470167313554,1.0908800202132092
2,3500,165,5.364177964758464,0.019958633457902494,0.8841779647584636
2,3500,170,5.216733954054842,0.020053525548959294,0.7367339540548414
2,3500,175,5.0758860968573085,0.019879269218841693,0.5958860968573081
2,3500,180,4.885941326478828,0.019922473359121506,0.4059413264788274
2,3500,185,4.6612652820705724,0.02012512664287064,0.18126528207057202
2,3500,190,4.561755119417067,0.019906784042040365,0.0817551194170667
2,3500,195,4.4105062274919415,0.01993791217420035,-0.06949377250805888
2,3500,200,4.261115717116838,0.019996471081132186,-0.2188842828831623
2,3600,10,9.524525634735799,0.020083899184156227,4.916525634735798
2,3600,15,9.602216177941349,0.02002365442614216,4.9942161779413485
2,3600,20,9.695212064573514,0.019994496483930615,5.087212064573514
2,3600,25,9.681190911993134,0.020070009092190567,5.073190911993134
2,3600,30,9.588235308408558,0.0201879776711318,4.980235308408558
2,3600,35,9.64588466220396,0.020040749777470286,5.037884662203959
2,3600,40,9.561362598507092,0.020111338306503905,4.953362598507091
2,3600,45,9.50038545256209,0.020060906206335785,4.89238545256209
2,3600,50,9.41958155219384,0.0200017001619037,4.811581552193839
2,3600,55,9.356129576318017,0.019954550380553368,4.748129576318016
2,3600,60,9.197377447852775,0.020018420770872302,4.589377447852774
2,3600,65,9.071583816350584,0.020001540871053967,4.463583816350583
2,3600,70,8.863491654228296,0.02005149068460571,4.255491654228296
2,3600,75,8.702919965915303,0.02004989939052822,4.094919965915302
2,3600,80,8.553787741530629,0.019980972722465854,3.945787741530628
2,3600,85,8.383456726001418,0.02003795679901863,3.7754567260014174
2,3600,90,8.152972106192754,0.020118739864782804,3.5449721061927537
2,3600,95,8.008322212602668,0.020074717863626152,3.400322212602667
2,3600,100,7.82912477774326,0.019979551247553445,3.2211247777432597
2,3600,105,7.6419324048416115,0.020014785688235892,3.033932404841611
2,3600,110,7.474421014485262,0.01986905760818722,2.8664210144852618
2,3600,115,7.303664670624118,0.019912601605300954,2.695664670624118
2,3600,120,7.069446408928069,0.019988738628522667,2.4614464089280688
2,3600,125,6.866846340231884,0.019993026672839063,2.2588463402318837
2,3600,130,6.6718957831020145,0.02004083617617818,2.063895783102014
2,3600,135,6.502263463675287,0.020007791190497046,1.8942634636752862
2,3600,140,6.3472676131253705,0.019900225244890456,1.73926761312537
2,3600,145,6.082833280611415,0.020111768913576397,1.4748332806114144
2,3600,150,5.961010975941251,0.01992374197205323,1.3530109759412507
2,3600,155,5.759192320367559,0.020017800756725632,1.1511923203675583
2,3600,160,5.596010435878196,0.020006008687279562,0.9880104358781958
2,3600,165,5.399831307857059,0.020003299417827813,0.7918313078570582
2,3600,170,5.220779958082723,0.020055618511611247,0.6127799580827222
2,3600,175,5.098472789327946,0.019927538497819437,0.4904727893279457
2,3600,180,4.869247028735118,0.0201091146063511,0.2612470287351174
2,3600,185,4.76347193659586,0.02001952161812974,0.1554719365958599
2,3600,190,4.583773879232792,0.019949940323105247,-0.024226120767208315
2,3600,195,4.468290784128572,0.019987673123473586,-0.13970921587142815
2,3600,200,4.273282056954452,0.01998325439798384,-0.3347179430455487
2,3700,10,9.650670656296535,0.01997016418947412,4.9146706562965345
2,3700,15,9.703807343996518,0.020062961657711983,4.967807343996517
2,3700,20,9.75522622215325,0.020042299957503302,5.01922622215325
2,3700,25,9.776788323988745,0.020007500929969467,5.040788323988744
2,3700,30,9.729721136397703,0.020087295966882544,4.993721136397703
2,3700,35,9.855367317201958,0.01981807945101741,5.119367317201958
2,3700,40,9.651973356566595,0.020068239055557262,4.915973356566594
2,3700,45,9.601756290822873,0.019951601514433096,4.865756290822873
2,3700,50,9.490711990522824,0.019987842784581485,4.754711990522823
2,3700,55,9.369218079274077,0.020033644271768777,4.6332180792740765
2,3700,60,9.246638736851756,0.019989431488726197,4.510638736851755
2,3700,65,9.048146671384854,0.020050472668441274,4.312146671384854
2,3700,70,8.983482158651833,0.019913584039566064,4.247482158651833
2,3700,75,8.804438189476482,0.019999399278191637,4.068438189476481
2,3700,80,8.603585514899498,0.020031389265742782,3.8675855148994973
2,3700,85,8.42441432641154,0.020030504124386315,3.6884143264115394
2,3700,90,8.277493509155645,0.01997103575741167,3.5414935091556448
2,3700,95,8.076140214149246,0.019964993505231562,3.340140214149246
2,3700,100,7.900874170665641,0.019903261688649494,3.16487417066564
2,3700,105,7.684257939774236,0.01998162953150619,2.9482579397742352
2,3700,110,7.484778204615561,0.020030499943594238,2.7487782046155607
2,3700,115,7.286426350906825,0.020059971868663092,2.5504263509068243
2,3700,120,7.12156582121952,0.01996411568318092,2.3855658212195197
2,3700,125,6.939955900570386,0.01990273061242225,2.203955900570385
2,3700,130,6.699616648704905,0.020017071319133925,1.963616648704904
2,3700,135,6.544920452611923,0.020036451239714086,1.8089204526119227
2,3700,140,6.322821217397378,0.019990805646091785,1.586821217397377
2,3700,145,6.148209368482655,0.020010365304405156,1.412209368482654
2,3700,150,5.9717209009495855,0.020055055823281657,1.2357209009495849
2,3700,155,5.785685978578239,0.019994191483731508,1.0496859785782382
2,3700,160,5.618053764345299,0.01998924995572491,0.8820537643452981
2,3700,165,5.407505000528595,0.0200999626386686,0.6715050005285947
2,3700,170,5.23781316586119,0.020021916305408376,0.5018131658611891
2,3700,175,5.08571158018247,0.02004101421306425,0.3497115801824693
2,3700,180,4.962411801475253,0.019917414742509767,0.22641180147525208
2,3700,185,4.730308663304345,0.020072009449705858,-0.005691336695655913
2,3700,190,4.559636546398298,0.020194950103095195,-0.17636345360170225
2,3700,195,4.463733116967578,0.019900815749483495,-0.2722668830324224
2,3700,200,4.331103781032781,0.019823672419168877,-0.4048962189672194
2,3800,10,9.75552303504774,0.019952513024021352,4.89152303504774
2,3800,15,9.804221483621097,0.02003480486538551,4.940221483621096
2,3800,20,9.851236706696556,0.020021591026620322,4.987236706696555
2,3800,25,9.854382254723546,0.02003470509935532,4.990382254723546
2,3800,30,9.85214851522584,0.01999755704995668,4.98814851522584
2,3800,35,9.800938753852858,0.020036616543830835,4.936938753852857
2,3800,40,9.752980196325158,0.020027488064040918,4.888980196325157
2,3800,45,9.68721468439617,0.019944888341628414,4.82321468439617
2,3800,50,9.52444763417178,0.020035856457850307,4.6604476341717795
2,3800,55,9.385906381863697,0.020099089710193772,4.521906381863696
2,3800,60,9.263690710165855,0.020027509254330982,4.399690710165855
2,3800,65,9.194235288628049,0.019889851442392602,4.330235288628048
2,3800,70,8.962133157239183,0.020087270831971503,4.098133157239182
2,3800,75,8.926124224554082,0.01980816668960076,4.062124224554081
2,3800,80,8.702857639524215,0.01985461362093768,3.838857639524214
2,3800,85,8.464172879922154,0.020064102047829244,3.6001728799221535
2,3800,90,8.274384747056544,0.020027356520928172,3.4103847470565434
2,3800,95,8.110038260577706,0.019974666711166846,3.2460382605777056
2,3800,100,7.924493919080846,0.01997538994781211,3.0604939190808453
2,3800,105,7.761842947225668,0.01995064694517429,2.8978429472256675
2,3800,110,7.501614305443212,0.02005446274351081,2.6376143054432113
2,3800,115,7.342586328096956,0.02002269478935223,2.478586328096955
2,3800,120,7.129886420765229,0.02000771919023314,2.265886420765228
2,3800,125,6.98863887500866,0.019928279925352243,2.1246388750086593
2,3800,130,6.710535689584551,0.02010520477854431,1.8465356895845506
2,3800,135,6.598435342030293,0.019944733902073183,1.7344353420302925
2,3800,140,6.354108508776962,0.020056927677863778,1.4901085087769612
2,3800,145,6.178925752790829,0.020072643843111967,1.3149257527908285
2,3800,150,6.014366205327425,0.020009924917690967,1.1503662053274244
2,3800,155,5.811419205020729,0.020034404888999154,0.9474192050207284
2,3800,160,5.624036750038882,0.02008450196579924,0.7600367500388812
2,3800,165,5.498503140934104,0.019832248590803587,0.6345031409341031
2,3800,170,5.331791706015434,0.01986800945501748,0.46779170601543285
2,3800,175,5.116140236822897,0.020042693115528767,0.2521402368228962
2,3800,180,4.975189147840131,0.0199332359836848,0.1111891478401299
2,3800,185,4.758913983222458,0.020079955585680025,-0.10508601677754292
2,3800,190,4.5895751695454985,0.02005398710710826,-0.2744248304545023
2,3800,195,4.480310037543873,0.020014562435168037,-0.38368996245612763
2,3800,200,4.3234673029197745,0.020016675737366978,-0.5405326970802262
2,3900,10,9.826366357771814,0.02002482962598184,4.834366357771814
2,3900,15,9.934553698074803,0.019950503576187748,4.942553698074803
2,3900,20,9.963893533091735,0.01997886145385001,4.971893533091735
2,3900,25,9.967823306471729,0.019933110944565204,4.975823306471729
2,3900,30,9.893864980917579,0.020075610191286817,4.901864980917579
2,3900,35,9.9166385536889,0.01994351357114878,4.9246385536889
2,3900,40,9.835314794033165,0.019958592613297858,4.843314794033165
2,3900,45,9.722358303606722,0.020008627501243444,4.730358303606722
2,3900,50,9.582094042189656,0.02004517782787941,4.590094042189656
2,3900,55,9.413348363417775,0.020160165572919404,4.421348363417775
2,3900,60,9.372577381571508,0.020009846523991456,4.380577381571508
2,3900,65,9.183629416058668,0.020006131095671082,4.191629416058668
2,3900,70,9.02797260687602,0.02004831641349918,4.03597260687602
2,3900,75,8.900396079025693,0.01997107655077295,3.9083960790256933
2,3900,80,8.708887758780753,0.019960415746639742,3.7168877587807527
2,3900,85,8.471681208238948,0.020135322120068896,3.479681208238948
2,3900,90,8.363516739418921,0.01995222010764185,3.3715167394189214
2,3900,95,8.16170024662097,0.020017841129413835,3.1697002466209705
2,3900,100,7.918698245372908,0.020097428269203403,2.926698245372908
2,3900,105,7.791769474723721,0.019981100984640333,2.799769474723721
2,3900,110,7.570437223116744,0.020024815462655037,2.578437223116744
2,3900,115,7.425621097004439,0.01995823919136648,2.4336210970044387
2,3900,120,7.174668137126295,0.020043658120975742,2.182668137126295
2,3900,125,7.004675646340374,0.019973735074305277,2.012675646340374
2,3900,130,6.738986751689635,0.020184987080798186,1.7469867516896347
2,3900,135,6.580144200194422,0.020078499009860237,1.5881442001944217
2,3900,140,6.407133638261647,0.020036475417915433,1.415133638261647
2,3900,145,6.23766082989258,0.020013872314428395,1.2456608298925804
2,3900,150,6.052460282350291,0.019993251777298018,1.0604602823502907
2,3900,155,5.850328967371876,0.019999484498048795,0.8583289673718761
2,3900,160,5.657322322962066,0.019989244945320003,0.6653223229620657
2,3900,165,5.470775221473544,0.020045190475949878,0.4787752214735441
2,3900,170,5.363504878003981,0.01994528364983388,0.37150487800398135
2,3900,175,5.163342817636025,0.019952617752753907,0.17134281763602477
2,3900,180,4.999882359667242,0.01994895072428984,0.007882359667242156
2,3900,185,4.7880698064587595,0.020099998165851875,-0.20393019354124053
2,3900,190,4.642369239298254,0.019975831582798097,-0.34963076070174637
2,3900,195,4.45066623881223,0.02004182202138658,-0.5413337611877704
2,3900,200,4.375157958912078,0.01986316197544421,-0.6168420410879216
2,4000,10,9.930606412644533,0.019940082918273296,4.810606412644533
2,4000,15,10.018786806586705,0.019891972356965174,4.898786806586705
2,4000,20,10.102987343508502,0.019823477198510686,4.982987343508502
2,4000,25,10.017569259307082,0.019965638605050892,4.897569259307082
2,4000,30,9.987601708851768,0.019996045446290085,4.867601708851768
2,4000,35,9.973009440943544,0.01996563096896828,4.853009440943544
2,4000,40,9.816070210161971,0.020143193793090076,4.696070210161971
2,4000,45,9.810358860756173,0.019962181559252147,4.690358860756173
2,4000,50,9.60775888146585,0.020108862365438206,4.48775888146585
2,4000,55,9.5823570897797,0.019991967907159052,4.4623570897797
2,4000,60,9.44802575667657,0.01994183475073017,4.32802575667657
2,4000,65,9.328730004770522,0.01989202843951604,4.208730004770522
2,4000,70,9.215463166305017,0.01979614648978393,4.095463166305017
2,4000,75,8.962190662826782,0.01990782674998281,3.8421906628267815
2,4000,80,8.803996583319591,0.019938589104171112,3.6839965833195913
2,4000,85,8.583769105294413,0.020021876489255543,3.4637691052944133
2,4000,90,8.349823624903872,0.020012430410450314,3.2298236249038714
2,4000,95,8.168690569591362,0.02005979337019163,3.048690569591362
2,4000,100,7.962217386881314,0.020090256116246725,2.8422173868813143
2,4000,105,7.8156649087654815,0.01995173026429945,2.6956649087654814
2,4000,110,7.644130519631055,0.019918099320107702,2.524130519631055
2,4000,115,7.42580215087461,0.019909872470982505,2.3058021508746096
2,4000,120,7.227097770158282,0.020025401900347843,2.1070977701582816
2,4000,125,7.024658096458716,0.01995558275584581,1.904658096458716
2,4000,130,6.865780497993915,0.019883695293516086,1.7457804979939153
2,4000,135,6.716913940716757,0.019818448213541978,1.5969139407167567
2,4000,140,6.397959912426674,0.020138672004081683,1.2779599124266738
2,4000,145,6.215923482052195,0.02007710735525137,1.0959234820521946
2,4000,150,6.049925950216987,0.019979716086996765,0.9299259502169868
2,4000,155,5.879376922312871,0.019952397604909588,0.759376922312871
2,4000,160,5.643439166825054,0.02011742344194436,0.523439166825054
2,4000,165,5.482601248823681,0.019923414846921575,0.3626012488236805
2,4000,170,5.356738950194837,0.019907147087173834,0.23673895019483648
2,4000,175,5.164947860386264,0.02003217704971277,0.04494786038626408
2,4000,180,4.995796231225664,0.019993247695254835,-0.12420376877433625
2,4000,185,4.821372597026089,0.019977291189819012,-0.2986274029739109
2,4000,190,4.691059103355883,0.01983714637400617,-0.42894089664411705
2,4000,195,4.4449958369423905,0.020085194220093246,-0.6750041630576096
2,4000,200,4.3218173882696,0.020066080162267835,-0.7981826117304003
3,200,10,0.38423114119895657,0.019951321865009745,0.12823114119895657
3,200,15,0.2698859705004479,0.020009814882334376,0.013885970500447875
3,200,20,0.13797890230367074,0.019852823431123764,-0.11802109769632926
3,200,25,0.057766872662277056,0.020081664417507517,-0.19823312733772294
3,200,30,0.04556462092576946,0.020125933209994888,-0.21043537907423054
3,200,35,0.14266836507592565,0.019955410148219235,-0.11333163492407436
3,200,40,0.20996687168637856,0.020006143687879004,-0.04603312831362144
3,200,45,0.2846031033631157,0.020061452148352237,0.028603103363115667
3,200,50,0.3209700718699906,0.020100008919863212,0.0649700718699906
3,200,55,0.3956101890657299,0.019814118239063688,0.13961018906572992
3,200,60,0.44188019360909575,0.01987482390240124,0.18588019360909575
3,200,65,0.4657335782456413,0.020104687601978682,0.20973357824564132
3,200,70,0.4856700941946201,0.020107187675256377,0.2296700941946201
3,200,75,0.5111762316670407,0.019995645859266498,0.25517623166704073
3,200,80,0.523637499090997,0.01998361029220601,0.267637499090997
3,200,85,0.5403768488411546,0.020127264606866015,0.28437684884115455
3,200,90,0.5667750959685551,0.020020488797936564,0.3107750959685551
3,200,95,0.5634405648504436,0.019957809973744155,0.3074405648504436
3,200,100,0.5590607430828685,0.02012824738131555,0.30306074308286846
3,200,105,0.5745495652243369,0.01997190352610863,0.31854956522433686
3,200,110,0.5866974908893934,0.01991774667913378,0.3306974908893934
3,200,115,0.5795939332633915,0.01994120681046819,0.3235939332633915
3,200,120,0.5717652580528608,0.019927990735220454,0.3157652580528608
3,200,125,0.5763059698949996,0.02002920926348369,0.3203059698949996
3,200,130,0.549123930127381,0.020035802476607547,0.293123930127381
3,200,135,0.5590979964086391,0.019871550127554392,0.3030979964086391
3,200,140,0.5574997439070587,0.01996094498588474,0.3014997439070587
3,200,145,0.5430720416903629,0.02001495159871015,0.28707204169036293
3,200,150,0.5046096438412063,0.019944811273726257,0.24860964384120632
3,200,155,0.5160818216037559,0.020118805714931264,0.2600818216037559
3,200,160,0.5093369071221014,0.020077773487525888,0.25333690712210144
3,200,165,0.49386484018383586,0.019820879446890614,0.23786484018383586
3,200,170,0.4613695124939192,0.019998414521468232,0.20536951249391922
3,200,175,0.47789255090444455,0.02007513787163146,0.22189255090444454
3,200,180,0.43486281816529954,0.019954633126622955,0.17886281816529953
3,200,185,0.4443321166914861,0.019956706156308075,0.18833211669148608
3,200,190,0.4196728485542517,0.02000674281857698,0.16367284855425168
3,200,195,0.4152653062944349,0.01993298558441518,0.15926530629443492
3,200,200,0.40769593629868256,0.020091546568502514,0.15169593629868255
3,300,10,0.4594070589021809,0.020026658447197403,0.07540705890218091
3,300,15,0.26705316192004874,0.019960782168216878,-0.11694683807995127
3,300,20,0.1210772631223403,0.019982864977175552,-0.2629227368776597
3,300,25,0.04518919317534843,0.020021876107892824,-0.3388108068246516
3,300,30,0.15302384025440083,0.020002440356903822,-0.23097615974559918
3,300,35,0.2844290519463255,0.019939857358385035,-0.0995709480536745
3,300,40,0.37753972983567224,0.020132379756982958,-0.006460270164327764
3,300,45,0.4673213980471989,0.020011324911302426,0.0833213980471989
3,300,50,0.5453681511862368,0.01998450790241706,0.16136815118623682
3,300,55,0.6385199530719751,0.019912619019068014,0.25451995307197506
3,300,60,0.663527716976389,0.02015021173157957,0.279527716976389
3,300,65,0.7126346899149453,0.01991812889283999,0.32863468991494527
3,300,70,0.7588143201042944,0.01994821588696328,0.3748143201042944
3,300,75,0.768423625840909,0.019986883612003195,0.38442362584090894
3,300,80,0.8025860443816641,0.02000912817407843,0.41858604438166414
3,300,85,0.8470444082577703,0.02004732061008484,0.46304440825777027
3,300,90,0.841836382547418,0.020125830915114114,0.457836382547418
3,300,95,0.8288058818474969,0.019951468179522182,0.4448058818474969
3,300,100,0.8801359721354481,0.01994989424728048,0.49613597213544813
3,300,105,0.8398738255492415,0.01996367576939055,0.4558738255492415
3,300,110,0.8572123833415259,0.0199988570993816,0.47321238334152593
3,300,115,0.8688293317842135,0.019965091165437817,0.4848293317842135
3,300,120,0.8587478684238969,0.020069926115156227,0.47474786842389693
3,300,125,0.8643394012343839,0.019861764559616468,0.4803394012343839
3,300,130,0.8265193783644496,0.02003105295057116,0.44251937836444954
3,300,135,0.824675082520449,0.019905788403922195,0.44067508252044896
3,300,140,0.8118020813676955,0.01987549282893607,0.4278020813676955
3,300,145,0.7820909523691584,0.019784744764877144,0.39809095236915837
3,300,150,0.7748146741038621,0.019970235792706462,0.39081467410386206
3,300,155,0.7651946578664615,0.019928428614605486,0.38119465786646145
3,300,160,0.7188860994391533,0.020085259396509143,0.33488609943915326
3,300,165,0.7159559322599637,0.02005273952006201,0.33195593225996367
3,300,170,0.6965515370017007,0.020042902730035783,0.3125515370017007
3,300,175,0.6904676248609976,0.01995369158342019,0.30646762486099755
3,300,180,0.6529197286494958,0.019931541690053164,0.26891972864949576
3,300,185,0.6342812598389133,0.020051512309482232,0.25028125983891325
3,300,190,0.6408152029509301,0.019961352772712188,0.2568152029509301
3,300,195,0.6066230525767584,0.01999216282096492,0.2226230525767584
3,300,200,0.6019195715866972,0.02002356981003452,0.21791957158669717
3,400,10,0.4747480976924477,0.01996666862123766,-0.03725190230755232
3,400,15,0.2289547794951148,0.0200354627452954,-0.28304522050488523
3,400,20,0.0256365530471577,0.02003374512297495,-0.4863634469528423
3,400,25,0.16633542658033162,0.020037689792874236,-0.3456645734196684
3,400,30,0.32426361352965166,0.020006062084676715,-0.18773638647034835
3,400,35,0.476420981143642,0.01999966623144683,-0.035579018856358
3,400,40,0.5743870265131116,0.019973854896074412,0.062387026513111565
3,400,45,0.6874895500310243,0.020042356124651318,0.1754895500310243
3,400,50,0.7933278325480553,0.019880163005089862,0.28132783254805527
